Id,donate_00,donate_01,donate_02,donate_03,donate_04,donate_05,donate_06,donate_07,donate_08,donate_09,donate_10,donate_11,last_donation
100479,1,1,0,1,1,1,1,0,1,1,1,1,10
100480,1,1,1,1,0,0,0,0,0,0,0,0,3
100481,1,1,1,1,0,1,1,0,0,0,0,0,6
100482,1,1,0,0,1,1,0,0,0,0,0,0,5
100483,1,1,0,1,1,1,1,0,1,1,0,1,9
100484,1,1,0,1,1,0,0,0,0,0,0,0,4
100485,1,0,0,0,1,1,0,1,0,0,0,0,7
100486,1,1,0,0,1,1,1,1,0,1,1,1,10
100487,1,0,0,0,0,0,0,0,0,0,0,0,0
100488,1,0,0,0,0,0,0,0,0,0,0,0,0
100489,1,1,0,0,0,0,0,0,0,0,0,0,1
100490,1,1,0,0,1,1,0,0,0,0,0,0,5
100491,1,1,1,1,1,1,1,1,1,1,1,1,10
100492,1,0,0,0,1,1,0,1,0,0,1,0,10
100493,1,0,0,0,0,0,0,0,0,0,0,0,0
100494,1,1,1,1,1,1,0,0,0,0,0,0,5
100495,1,1,1,1,0,0,0,0,0,0,0,0,3
100496,1,1,1,1,1,1,0,1,1,1,1,1,10
100497,1,1,1,1,0,0,0,0,0,0,0,0,3
100498,1,0,0,1,1,0,1,1,0,0,0,0,7
100499,1,1,0,1,1,0,1,0,1,1,1,1,10
100500,1,0,0,1,0,0,1,0,0,0,0,0,6
100501,1,0,0,1,1,0,0,0,1,1,1,0,10
100502,1,1,1,1,0,0,0,0,0,0,0,0,3
100503,1,1,0,0,1,1,1,1,1,1,1,0,10
100504,1,1,1,0,0,0,0,0,0,0,0,0,2
100505,1,1,0,0,0,0,0,0,0,0,0,0,1
100506,1,1,1,1,1,1,0,0,1,1,1,1,10
100507,1,1,1,1,1,1,1,1,1,1,1,0,10
100508,1,1,0,0,0,0,0,0,0,0,0,0,1
100509,1,0,0,0,0,0,0,0,0,0,0,1,0
100510,1,1,1,1,1,1,0,0,0,0,0,0,5
100511,1,1,1,0,0,0,0,0,0,0,0,0,2
100512,1,0,0,0,0,0,0,1,1,1,1,1,10
100513,1,1,0,1,1,0,0,1,1,1,1,1,10
100514,1,1,1,0,1,1,0,1,0,0,0,0,7
100515,1,1,0,1,1,1,1,1,1,1,0,1,9
100516,1,1,0,1,0,0,0,0,0,0,0,0,3
100517,1,1,1,1,1,1,1,1,1,1,1,1,10
100518,1,0,0,1,0,0,0,1,1,0,1,1,10
100519,1,1,0,1,1,1,0,0,1,1,0,0,9
100520,1,0,1,1,0,0,0,1,0,0,0,0,7
100521,1,1,1,1,1,1,1,1,1,0,1,0,10
100522,1,1,1,1,1,1,1,1,1,0,0,1,8
100523,1,0,1,1,0,1,0,1,1,1,1,1,10
100524,1,1,1,1,0,1,1,1,1,1,1,1,10
100525,1,1,1,1,1,1,1,0,1,1,0,1,9
100526,1,0,1,0,0,1,0,0,0,0,0,0,5
100527,1,1,1,1,0,0,0,0,0,0,0,0,3
100528,1,0,0,0,0,0,0,0,1,0,1,1,10
100529,1,1,1,1,1,1,1,1,1,1,1,1,10
100530,1,1,1,0,0,0,0,0,0,0,0,0,2
100531,1,1,0,1,1,1,1,1,1,1,1,1,10
100532,1,1,1,1,1,0,1,1,0,1,0,1,9
100533,1,0,0,0,0,0,0,0,0,0,0,0,0
100534,1,1,1,1,1,1,1,0,0,0,0,0,6
100535,1,1,1,1,1,1,1,0,0,0,0,0,6
100536,1,0,0,1,0,0,0,0,0,0,0,0,3
100537,1,0,1,1,1,0,0,0,0,0,0,0,4
100538,1,1,0,1,1,1,1,1,1,1,0,0,9
100539,1,0,1,1,1,1,0,1,1,0,0,0,8
100540,1,1,0,1,1,0,1,1,1,1,1,1,10
100541,1,1,1,1,1,1,0,0,1,0,0,0,8
100542,1,0,1,1,1,1,0,0,0,0,0,0,5
100543,1,1,1,1,1,1,1,0,0,0,0,0,6
100544,1,1,1,1,0,1,0,0,0,0,0,0,5
100545,1,1,1,0,0,0,0,0,0,0,0,0,2
100546,1,1,1,1,1,1,0,0,0,0,0,0,5
100547,1,0,0,1,0,1,0,0,0,0,0,0,5
100548,1,1,0,0,0,0,0,0,0,0,0,0,1
100549,1,1,0,0,0,0,0,0,0,0,0,0,1
100550,1,1,1,1,0,1,1,1,0,1,1,0,10
100551,1,1,0,1,1,1,1,0,1,1,0,1,9
100552,1,0,1,1,1,0,1,1,0,1,0,0,9
100553,1,0,0,0,0,0,0,0,0,0,0,0,0
100554,1,1,0,0,0,0,0,0,0,0,0,0,1
100555,1,0,0,0,0,0,1,0,0,0,0,0,6
100556,1,0,0,0,0,0,0,0,0,0,0,0,0
100557,1,1,1,0,0,0,0,0,0,1,0,0,9
100558,1,1,0,1,0,0,0,0,0,0,0,0,3
100559,1,0,0,0,0,0,0,0,0,0,0,0,0
100560,1,1,0,1,1,1,1,1,1,0,1,0,10
100561,1,0,0,0,0,0,0,0,0,0,0,0,0
100562,1,1,0,0,0,0,0,0,1,0,0,0,8
100563,1,0,1,0,1,0,0,1,1,0,1,1,10
100564,1,1,1,1,1,1,1,1,0,0,0,0,7
100565,1,0,0,0,0,0,0,0,0,0,0,0,0
100566,1,1,1,1,0,1,0,1,1,1,1,0,10
100567,1,1,0,0,0,1,0,0,0,0,0,0,5
100568,1,0,1,1,1,1,0,0,0,0,0,0,5
100569,1,1,0,0,0,1,1,0,1,1,1,1,10
100570,1,1,0,0,0,0,0,0,0,0,0,0,1
100571,1,1,1,0,0,0,0,1,0,1,0,0,9
100572,1,1,1,1,0,1,0,1,1,1,1,1,10
100573,1,1,0,0,1,1,0,0,1,0,1,0,10
100574,1,1,1,0,1,1,0,0,1,0,0,0,8
100575,1,1,1,1,0,0,0,0,0,0,0,0,3
100576,1,0,0,0,0,0,0,0,0,0,0,0,0
100577,1,0,0,0,0,1,0,1,0,1,1,0,10
100578,1,1,0,0,0,1,0,0,1,0,0,0,8
100579,1,0,0,0,0,0,0,0,0,0,0,0,0
100580,1,1,1,1,0,0,0,0,0,0,0,0,3
100581,1,0,0,1,1,1,1,0,0,0,0,0,6
100582,1,1,0,1,0,1,0,1,1,1,1,1,10
100583,1,1,1,1,1,1,0,1,1,1,1,1,10
100584,1,0,0,0,1,0,0,0,1,1,1,0,10
100585,1,1,0,1,1,1,1,1,1,1,1,1,10
100586,1,0,0,0,0,0,0,0,0,0,0,0,0
100587,1,1,1,1,0,1,1,1,1,0,1,1,10
100588,1,1,1,0,0,0,0,0,0,0,0,0,2
100589,1,1,0,1,1,1,1,0,0,0,1,1,10
100590,1,1,1,1,1,1,1,0,1,0,1,0,10
100591,1,0,1,1,1,1,1,0,0,0,0,0,6
100592,1,1,0,0,0,1,0,1,1,1,0,0,9
100593,1,0,0,0,0,0,0,0,0,0,0,0,0
100594,1,0,0,0,0,0,0,0,0,0,0,0,0
100595,1,0,1,0,0,0,0,0,0,0,0,0,2
100596,1,1,1,1,1,1,1,1,1,1,1,0,10
100597,1,1,0,0,1,0,1,1,0,1,0,1,9
100598,1,0,1,1,1,1,1,1,0,0,0,0,7
100599,1,1,1,1,1,1,1,1,1,1,1,1,10
100600,1,0,0,0,0,0,0,0,0,0,0,0,0
100601,1,1,1,1,1,1,1,1,1,1,1,1,10
100602,1,0,0,0,0,0,0,0,0,0,0,0,0
100603,1,0,0,0,0,1,1,1,0,1,1,0,10
100604,1,0,0,1,1,0,0,0,1,0,0,0,8
100605,1,1,1,1,1,1,1,1,0,1,1,0,10
100606,1,1,1,1,1,1,0,0,0,0,0,0,5
100607,1,0,0,0,0,0,0,0,0,0,0,0,0
100608,1,1,1,1,1,1,1,1,1,1,1,1,10
100609,1,0,1,1,1,1,1,1,1,1,1,0,10
100610,1,0,0,0,0,0,0,0,0,0,0,0,0
100611,1,0,1,0,0,0,0,0,0,0,0,0,2
100612,1,1,1,1,1,1,1,0,0,0,0,0,6
100613,1,1,1,1,1,1,0,1,1,1,1,1,10
100614,1,1,0,1,1,1,1,1,1,1,1,0,10
100615,1,1,1,0,0,1,1,1,1,1,1,0,10
100616,1,0,0,0,0,0,0,0,0,0,0,0,0
100617,1,1,1,0,0,0,1,0,0,1,1,1,10
100618,1,0,0,0,0,0,0,0,0,0,0,0,0
100619,1,1,0,0,0,0,0,0,0,0,0,0,1
100620,1,1,1,1,1,1,1,0,1,1,1,1,10
100621,1,1,0,1,0,1,1,1,1,1,1,1,10
100622,1,0,0,0,0,1,1,0,0,0,0,0,6
100623,1,1,1,1,1,1,1,1,1,1,1,1,10
100624,1,0,0,0,0,0,0,0,0,0,0,0,0
100625,1,0,0,0,0,0,0,0,0,0,0,0,0
100626,1,1,1,1,1,1,1,1,1,1,1,1,10
100627,1,0,1,0,0,0,0,0,0,0,1,0,10
100628,1,0,0,0,1,0,1,1,0,0,0,0,7
100629,1,1,0,0,1,1,1,0,1,1,0,0,9
100630,1,1,0,1,0,1,0,0,0,0,1,0,10
100631,1,0,0,0,1,0,0,0,0,0,0,0,4
100632,1,1,0,0,0,1,0,0,0,0,0,0,5
100633,1,0,1,0,0,0,0,0,1,1,0,0,9
100634,1,1,1,1,1,1,1,0,0,0,0,0,6
100635,1,1,0,0,0,1,0,0,0,0,0,0,5
100636,1,1,1,1,1,1,1,1,1,0,1,1,10
100637,1,0,0,0,0,0,0,0,0,0,0,0,0
100638,1,1,1,0,1,1,0,0,0,0,0,0,5
100639,1,0,1,0,0,0,0,0,0,0,0,0,2
100640,1,1,1,1,0,0,0,0,0,0,0,0,3
100641,1,1,1,1,1,0,0,1,1,0,1,1,10
100642,1,0,0,0,0,0,0,0,0,0,0,0,0
100643,1,0,0,0,0,1,0,0,0,0,0,0,5
100644,1,0,0,0,0,0,0,0,0,0,0,0,0
100645,1,0,0,0,0,0,0,0,0,0,0,0,0
100646,1,0,1,0,0,0,0,0,0,0,0,0,2
100647,1,0,0,1,0,0,0,0,0,0,0,0,3
100648,1,0,0,0,0,0,0,0,0,0,0,0,0
100649,1,1,1,0,1,1,0,1,1,0,0,0,8
100650,1,0,0,0,0,0,0,0,1,1,1,0,10
100651,1,1,1,1,1,0,0,1,1,1,0,0,9
100652,1,1,1,0,0,0,0,0,0,0,0,0,2
100653,1,1,0,1,1,1,1,0,0,0,0,0,6
100654,1,0,1,0,0,0,0,0,0,1,0,1,9
100655,1,0,1,0,1,0,0,0,0,0,0,0,4
100656,1,1,1,1,0,1,1,1,0,0,0,0,7
100657,1,0,0,0,0,0,0,0,0,0,0,0,0
100658,1,0,0,0,0,0,0,0,0,0,0,0,0
100659,1,0,1,0,1,0,1,0,0,0,0,0,6
100660,1,1,1,1,1,1,1,1,1,1,0,0,9
100661,1,1,1,1,1,1,1,1,0,0,0,0,7
100662,1,1,0,0,1,1,0,0,0,0,0,0,5
100663,1,1,0,1,0,1,0,0,0,0,0,0,5
100664,1,0,0,0,0,1,0,1,1,1,0,0,9
100665,1,0,1,0,0,1,1,1,1,1,1,0,10
100666,1,1,1,1,1,1,1,0,0,0,0,0,6
100667,1,1,1,1,1,1,1,1,1,1,1,1,10
100668,1,0,0,0,0,0,0,1,1,1,1,1,10
100669,1,0,0,0,0,0,0,0,0,0,0,0,0
100670,1,1,0,0,0,0,0,0,0,0,0,0,1
100671,1,0,0,1,0,1,1,1,1,1,1,1,10
100672,1,0,1,0,1,1,1,1,1,1,1,1,10
100673,1,0,0,0,0,0,0,0,0,0,0,0,0
100674,1,1,0,0,0,0,0,0,0,0,0,0,1
100675,1,1,1,1,1,1,0,0,0,0,0,0,5
100676,1,1,1,1,1,1,1,1,0,1,1,1,10
100677,1,0,0,0,0,0,0,0,0,0,0,0,0
100678,1,1,1,1,1,1,1,1,1,1,1,1,10
100679,1,1,1,1,1,1,1,1,1,1,1,1,10
100680,1,1,0,1,0,1,1,0,1,1,1,1,10
100681,1,1,1,0,1,1,0,0,0,0,0,0,5
100682,1,0,0,0,1,0,0,1,0,0,0,0,7
100683,1,1,1,1,1,0,1,0,1,1,0,0,9
100684,1,0,0,0,0,1,1,0,0,0,0,0,6
100685,1,0,1,0,0,0,0,0,0,0,0,0,2
100686,1,1,0,0,0,0,0,0,0,0,0,0,1
100687,1,0,0,0,0,0,0,0,0,0,0,0,0
100688,1,1,1,1,1,1,0,0,0,0,0,0,5
100689,1,0,0,0,0,0,0,0,0,0,0,0,0
100690,1,0,0,0,0,0,0,0,0,0,0,0,0
100691,1,0,0,0,0,1,1,0,1,1,1,1,10
100692,1,1,1,1,1,0,0,0,0,0,0,0,4
100693,1,1,1,1,1,1,1,1,1,0,1,0,10
100694,1,1,0,1,0,0,0,0,0,0,0,0,3
100695,1,1,0,0,0,0,0,0,0,0,0,0,1
100696,1,1,1,1,1,0,0,1,1,1,1,0,10
100697,1,0,1,0,1,1,1,1,0,1,1,0,10
100698,1,1,1,0,0,1,1,1,1,1,1,1,10
100699,1,1,1,1,0,0,1,1,0,1,1,1,10
100700,1,0,1,0,0,0,0,0,0,0,0,0,2
100701,1,1,0,1,1,1,1,1,1,1,1,1,10
100702,1,0,0,0,0,0,0,0,0,0,0,0,0
100703,1,1,1,1,1,1,1,0,0,0,1,0,10
100704,1,0,0,0,1,1,1,1,0,0,0,0,7
100705,1,1,1,1,1,1,1,1,1,1,1,1,10
100706,1,1,1,1,1,1,0,0,1,1,0,1,9
100707,1,0,0,0,0,0,0,0,0,0,0,0,0
100708,1,0,1,1,1,1,1,1,1,0,1,1,10
100709,1,1,0,1,1,1,1,1,1,1,1,0,10
100710,1,1,1,0,0,0,1,0,1,1,1,0,10
100711,1,1,1,0,0,0,0,0,0,0,0,0,2
100712,1,0,0,0,0,0,0,0,0,0,0,0,0
100713,1,0,0,0,0,0,0,1,0,0,0,0,7
100714,1,0,1,1,0,0,0,0,0,0,0,0,3
100715,1,1,1,0,0,0,1,1,0,0,0,0,7
100716,1,1,0,0,0,0,0,0,0,0,0,0,1
100717,1,1,1,1,1,1,1,1,1,1,1,1,10
100718,1,1,1,1,1,1,1,1,1,1,1,0,10
100719,1,1,1,0,1,1,1,1,1,1,0,0,9
100720,1,1,1,1,0,1,0,0,0,1,0,0,9
100721,1,1,1,1,0,0,0,0,0,0,0,0,3
100722,1,0,0,0,0,0,0,0,0,0,0,0,0
100723,1,1,1,1,1,1,1,1,0,0,0,0,7
100724,1,0,0,0,0,0,0,0,0,0,0,0,0
100725,1,0,0,0,0,1,0,1,1,0,0,0,8
100726,1,1,1,1,1,0,1,1,0,0,1,1,10
100727,1,0,0,0,0,0,0,0,0,0,0,0,0
100728,1,1,1,1,1,1,1,1,0,0,1,1,10
100729,1,0,1,0,0,0,0,0,0,0,0,0,2
100730,1,1,1,0,1,0,0,0,0,1,1,1,10
100731,1,1,1,1,1,1,1,1,1,1,1,1,10
100732,1,0,0,0,0,0,0,0,0,0,0,0,0
100733,1,1,1,0,0,0,0,0,0,0,0,0,2
100734,1,1,1,1,1,1,1,1,1,1,1,1,10
100735,1,1,0,1,0,1,1,1,1,0,0,0,8
100736,1,1,1,1,1,1,1,1,1,1,1,1,10
100737,1,1,0,1,0,1,1,1,0,1,0,0,9
100738,1,0,0,0,0,1,0,0,0,1,1,1,10
100739,1,1,1,1,1,1,1,0,0,0,0,0,6
100740,1,0,0,0,0,1,1,0,1,1,1,0,10
100741,1,1,1,1,1,1,1,1,1,1,1,0,10
100742,1,0,1,0,1,1,0,1,1,0,1,0,10
100743,1,0,0,0,0,0,0,0,0,0,0,0,0
100744,1,1,1,0,0,0,0,0,0,0,0,0,2
100745,1,1,0,0,0,0,0,1,1,0,0,0,8
100746,1,1,1,1,1,0,0,0,0,0,0,0,4
100747,1,1,1,0,0,1,1,1,0,1,1,0,10
100748,1,0,1,1,1,0,0,1,1,1,0,1,9
100749,1,0,1,1,1,1,1,1,1,1,1,1,10
100750,1,0,1,1,1,1,1,1,0,1,1,1,10
100751,1,1,1,1,0,0,0,1,1,1,1,1,10
100752,1,0,0,0,0,0,0,0,0,0,0,0,0
100753,1,1,0,0,0,0,0,0,0,0,0,0,1
100754,1,0,0,0,0,0,0,0,0,0,0,0,0
100755,1,1,1,1,0,1,1,1,0,1,0,0,9
100756,1,0,1,0,0,0,0,0,0,0,0,0,2
100757,1,0,1,1,0,1,0,1,1,0,0,1,8
100758,1,1,1,1,1,1,1,0,1,1,1,0,10
100759,1,0,0,0,0,0,0,0,0,0,0,0,0
100760,1,0,1,1,1,1,1,0,0,1,1,1,10
100761,1,1,1,1,1,1,1,0,1,1,0,0,9
100762,1,1,1,1,1,1,1,1,1,0,0,0,8
100763,1,0,0,0,0,0,0,0,0,0,0,0,0
100764,1,0,0,0,0,0,0,0,0,0,0,0,0
100765,1,1,0,1,1,0,0,0,0,0,0,0,4
100766,1,1,1,1,1,1,1,1,1,0,1,1,10
100767,1,1,1,0,0,0,0,0,0,0,0,0,2
100768,1,1,0,1,0,1,1,1,1,1,1,1,10
100769,1,0,0,1,1,1,1,1,1,1,1,1,10
100770,1,0,0,0,0,0,0,0,0,0,0,0,0
100771,1,0,0,0,0,0,0,1,0,0,0,0,7
100772,1,1,1,1,1,0,0,0,0,1,1,0,10
100773,1,0,0,0,0,0,0,0,0,0,0,0,0
100774,1,0,0,0,0,0,0,0,0,0,0,0,0
100775,1,0,0,0,0,0,1,0,0,0,0,0,6
100776,1,0,0,0,0,0,0,0,0,0,0,0,0
100777,1,0,0,0,1,1,1,1,1,1,1,1,10
100778,1,0,0,0,0,0,0,0,0,0,0,0,0
100779,1,0,0,0,0,0,0,0,0,0,0,0,0
100780,1,1,0,0,1,0,0,0,0,0,0,0,4
100781,1,1,1,1,0,0,0,0,0,0,0,0,3
100782,1,0,0,0,0,0,0,0,0,0,0,0,0
100783,1,0,0,0,1,1,0,0,1,0,0,0,8
100784,1,0,0,0,0,0,0,0,0,0,0,0,0
100785,1,0,0,0,1,1,1,1,0,0,0,0,7
100786,1,1,0,0,0,0,0,0,0,0,0,0,1
100787,1,0,0,0,0,0,0,0,0,0,0,0,0
100788,1,1,1,0,1,1,0,1,0,0,1,1,10
100789,1,1,1,1,1,1,1,1,1,1,1,1,10
100790,1,0,0,0,0,1,1,0,0,1,1,1,10
100791,1,1,0,0,0,0,0,0,0,0,0,0,1
100792,1,1,0,0,0,0,0,0,0,0,0,0,1
100793,1,0,1,1,1,0,1,0,0,0,0,0,6
100794,1,1,1,1,1,1,1,0,0,0,0,0,6
100795,1,1,1,1,1,0,1,0,0,1,1,1,10
100796,1,0,1,1,0,0,0,1,0,0,0,1,7
100797,1,0,0,0,0,0,0,0,0,0,0,0,0
100798,1,0,0,1,0,1,0,1,0,0,0,0,7
100799,1,1,1,1,1,1,0,1,1,1,0,0,9
100800,1,1,0,0,0,1,1,1,1,1,1,0,10
100801,1,1,1,1,1,1,1,1,1,1,1,0,10
100802,1,0,0,0,0,0,0,0,0,0,0,0,0
100803,1,1,0,0,0,0,0,0,0,0,0,0,1
100804,1,0,0,0,0,0,0,0,0,0,0,0,0
100805,1,1,1,0,1,0,1,1,0,0,0,1,7
100806,1,0,0,0,0,1,1,1,1,1,1,1,10
100807,1,0,0,0,0,1,1,0,1,0,1,1,10
100808,1,0,0,1,0,0,1,0,0,0,1,0,10
100809,1,0,1,1,1,0,1,1,1,0,0,0,8
100810,1,1,1,1,1,1,1,1,0,0,0,0,7
100811,1,1,0,0,0,1,0,0,0,0,0,0,5
100812,1,0,1,1,0,0,0,0,0,0,0,0,3
100813,1,1,1,1,1,1,1,1,1,0,1,1,10
100814,1,0,1,0,0,0,1,0,0,0,0,0,6
100815,1,0,0,0,1,1,1,1,1,1,1,0,10
100816,1,0,0,0,0,0,0,0,0,0,0,0,0
100817,1,1,1,1,1,1,1,1,1,1,1,1,10
100818,1,1,1,0,1,0,0,0,1,0,1,0,10
100819,1,0,1,1,0,0,0,1,0,0,1,1,10
100820,1,1,1,1,1,1,1,1,1,1,1,1,10
100821,1,0,0,0,0,0,0,0,0,0,0,0,0
100822,1,1,1,1,0,1,1,1,1,1,1,1,10
100823,1,1,1,1,1,1,1,1,1,0,1,0,10
100824,1,1,0,0,0,0,1,1,1,1,1,0,10
100825,1,1,1,0,0,0,1,1,1,1,1,1,10
100826,1,1,1,0,0,0,0,0,0,0,0,0,2
100827,1,0,1,0,0,0,0,0,0,0,0,0,2
100828,1,0,0,0,0,0,0,0,0,0,0,0,0
100829,1,1,0,0,0,0,0,0,0,0,0,0,1
100830,1,0,0,0,0,0,0,0,0,0,0,0,0
100831,1,1,1,1,1,1,1,0,1,1,1,0,10
100832,1,1,1,0,1,1,0,0,0,0,0,0,5
100833,1,1,0,1,0,1,0,0,0,0,0,0,5
100834,1,0,0,0,0,0,0,0,0,0,0,0,0
100835,1,0,1,0,0,1,0,0,0,0,0,1,5
100836,1,0,0,0,0,0,0,0,0,0,0,0,0
100837,1,1,1,1,1,0,0,1,0,1,1,1,10
100838,1,0,1,0,1,1,0,0,0,0,0,1,5
100839,1,0,0,0,0,0,0,1,1,1,1,1,10
100840,1,1,0,0,0,0,0,0,0,0,0,0,1
100841,1,1,0,0,0,1,0,0,0,0,0,0,5
100842,1,0,0,0,0,0,0,0,0,0,0,0,0
100843,1,1,1,1,1,1,1,0,1,1,0,1,9
100844,1,0,0,0,0,0,0,0,0,0,0,0,0
100845,1,1,1,1,1,1,1,1,1,0,0,0,8
100846,1,1,0,0,0,0,0,0,0,0,0,0,1
100847,1,0,1,1,1,1,1,1,0,0,0,0,7
100848,1,0,0,0,0,0,0,0,0,0,0,0,0
100849,1,1,0,0,1,1,0,1,1,0,0,0,8
100850,1,0,1,0,0,0,0,0,0,0,0,0,2
100851,1,1,0,1,1,1,1,1,1,1,1,1,10
100852,1,0,0,1,1,1,1,0,0,0,0,0,6
100853,1,1,1,1,1,1,1,1,1,1,1,1,10
100854,1,1,1,1,1,1,0,1,1,1,0,0,9
100855,1,0,0,0,0,0,0,0,0,0,0,0,0
100856,1,0,1,1,1,0,0,0,0,0,0,0,4
100857,1,1,1,1,0,1,1,0,0,0,0,0,6
100858,1,1,0,0,0,0,0,0,0,0,0,0,1
100859,1,1,1,1,1,0,0,1,1,0,1,0,10
100860,1,1,0,0,0,0,0,0,0,0,0,0,1
100861,1,0,0,0,0,1,1,0,0,0,1,0,10
100862,1,1,1,1,1,1,0,1,1,1,1,0,10
100863,1,0,0,0,0,0,0,0,0,1,1,0,10
100864,1,1,0,0,1,0,0,0,0,0,0,0,4
100865,1,1,1,0,1,1,0,0,0,0,0,0,5
100866,1,0,0,0,0,0,0,0,0,0,0,0,0
100867,1,1,0,0,0,1,0,0,0,0,0,0,5
100868,1,1,1,1,1,0,1,1,1,1,1,1,10
100869,1,0,0,0,0,0,0,0,0,0,0,0,0
100870,1,0,0,0,0,0,0,0,0,0,0,0,0
100871,1,1,0,1,0,0,0,0,0,0,0,0,3
100872,1,1,0,0,1,1,1,1,1,1,1,1,10
100873,1,1,1,1,0,1,1,1,0,1,1,1,10
100874,1,1,1,1,1,1,1,1,1,1,1,1,10
100875,1,0,0,1,1,0,0,0,0,0,0,0,4
100876,1,1,0,1,1,0,1,0,0,0,1,1,10
100877,1,0,1,1,1,1,1,1,1,1,1,1,10
100878,1,1,0,1,1,1,1,1,0,1,0,0,9
100879,1,1,1,1,1,1,1,1,1,0,0,1,8
100880,1,1,1,1,0,1,1,1,1,1,1,0,10
100881,1,1,1,1,1,0,0,1,1,1,0,1,9
100882,1,1,1,1,1,1,1,1,1,1,1,1,10
100883,1,1,0,0,0,0,0,0,0,0,0,0,1
100884,1,1,1,0,0,0,0,0,0,0,0,0,2
100885,1,1,1,0,0,0,0,0,0,0,0,0,2
100886,1,0,1,1,0,0,0,0,1,0,0,0,8
100887,1,1,1,1,1,1,1,1,1,1,1,1,10
100888,1,1,1,1,1,0,0,0,0,0,0,0,4
100889,1,1,1,1,0,1,0,1,1,1,0,1,9
100890,1,0,1,0,0,0,0,0,0,0,0,0,2
100891,1,1,0,1,0,0,0,0,1,0,1,0,10
100892,1,1,0,0,0,1,1,0,1,1,0,1,9
100893,1,0,0,0,0,1,0,0,0,0,0,0,5
100894,1,0,0,0,1,1,1,1,1,1,1,1,10
100895,1,1,0,1,0,0,0,0,0,0,0,0,3
100896,1,1,1,0,0,0,0,0,0,0,0,0,2
100897,1,1,1,1,1,1,1,1,1,1,1,0,10
100898,1,0,0,0,0,0,0,0,0,0,0,0,0
100899,1,0,0,0,1,0,0,0,0,0,0,0,4
100900,1,0,0,0,1,0,0,0,0,0,0,0,4
100901,1,1,1,1,1,1,1,1,0,0,1,1,10
100902,1,1,0,0,0,0,0,0,1,0,0,0,8
100903,1,1,1,1,1,1,1,1,1,1,1,0,10
100904,1,0,0,0,0,0,0,0,0,0,0,0,0
100905,1,1,0,0,0,1,0,0,1,0,1,0,10
100906,1,1,1,0,0,1,1,0,0,0,0,0,6
100907,1,1,0,1,0,1,1,1,1,1,1,0,10
100908,1,0,0,1,0,0,0,0,0,0,0,0,3
100909,1,0,0,0,0,0,0,0,0,0,0,0,0
100910,1,1,1,0,0,1,0,1,1,1,1,1,10
100911,1,1,1,0,0,0,0,0,0,0,0,0,2
100912,1,1,1,1,0,1,1,0,0,1,1,1,10
100913,1,0,0,0,0,0,0,0,0,0,0,0,0
100914,1,0,0,0,0,1,0,1,1,0,1,1,10
100915,1,1,0,0,0,0,0,0,0,0,0,0,1
100916,1,1,0,0,0,0,0,0,0,0,0,0,1
100917,1,1,1,0,1,1,1,1,1,1,1,0,10
100918,1,0,0,0,0,0,0,0,0,0,0,0,0
100919,1,0,1,0,0,0,0,1,0,1,1,0,10
100920,1,0,0,0,0,0,0,0,0,0,0,0,0
100921,1,0,0,0,1,1,1,0,0,0,1,0,10
100922,1,1,0,0,1,1,1,1,1,1,1,1,10
100923,1,1,1,0,0,0,1,1,1,1,0,0,9
100924,1,1,1,0,0,0,0,0,0,0,0,0,2
100925,1,0,1,1,0,0,0,0,0,0,0,0,3
100926,1,1,1,0,1,1,0,0,1,1,0,1,9
100927,1,0,0,0,0,0,0,0,1,1,0,0,9
100928,1,0,0,1,1,1,0,1,1,1,0,0,9
100929,1,0,1,0,0,0,0,0,0,0,0,0,2
100930,1,0,0,0,0,0,0,0,0,0,0,0,0
100931,1,1,1,1,0,1,1,0,0,0,0,0,6
100932,1,1,0,0,0,0,0,0,0,0,0,0,1
100933,1,0,0,0,0,0,0,0,0,0,0,0,0
100934,1,0,0,0,0,0,0,0,0,0,0,0,0
100935,1,1,1,1,0,1,0,1,1,1,1,1,10
100936,1,1,1,0,1,0,1,1,1,1,0,0,9
100937,1,0,0,0,0,0,0,1,0,0,0,0,7
100938,1,1,1,1,1,1,1,1,1,1,1,0,10
100939,1,0,0,0,0,1,0,1,0,0,0,0,7
100940,1,0,1,1,1,1,1,1,1,1,1,0,10
100941,1,1,0,0,0,1,0,0,0,0,0,0,5
100942,1,1,1,1,1,1,1,1,1,1,1,1,10
100943,1,1,1,0,1,1,1,0,1,0,0,0,8
100944,1,1,1,1,0,1,1,1,1,1,1,1,10
100945,1,0,0,0,0,1,1,0,0,0,0,0,6
100946,1,1,1,1,1,1,1,1,1,1,0,0,9
100947,1,1,1,1,0,1,1,1,1,1,0,0,9
100948,1,1,1,1,1,0,0,0,0,0,0,0,4
100949,1,1,0,0,0,0,0,0,0,0,0,0,1
100950,1,0,0,0,0,0,0,0,0,0,0,0,0
100951,1,0,0,0,0,0,0,0,0,0,0,0,0
100952,1,1,0,0,0,0,0,0,0,0,0,0,1
100953,1,0,0,0,0,0,0,0,0,0,0,0,0
100954,1,1,1,0,0,0,0,1,0,0,0,0,7
100955,1,1,0,0,0,0,0,0,1,0,0,1,8
100956,1,1,1,1,1,1,1,1,1,1,0,0,9
100957,1,0,0,1,1,0,1,0,0,0,0,0,6
100958,1,1,1,0,0,0,1,1,0,1,1,0,10
